Label,Japanese,English,Notes
STR_11B_204F,は\マヒにらみて゛\,\attacked\,
STR_11B_2063,を\こうけ゛き!\, with\Freezing Glare!\,
STR_11B_2084,は\こんらんにらみて゛\,\attacked\,
STR_11B_209A,を\こうけ゛き!\, with\Strange Look!\,
STR_11B_20BB,は\アホ゛ンて゛\,\attacked\,
STR_11B_20CE,を\こうけ゛き!\, with\Abon!\,
STR_11B_20ED,は\サイコシェル!\ハ゜ーティをひかりのまくか゛\つつみこむ!\,\used Psycho-\Shell!\A veil of light\enveloped the\party!\,
STR_11B_2125,は\ちょうおんは゜て゛\,\attacked\,
STR_11B_213B,を\こうけ゛き!\, with\Ultrasonic!\,
STR_11B_215C,は\ウイルスケアて゛\,\purified\,
STR_11B_2171,を\きよめた!\, with\Virus Care!\,
STR_11B_2191,は\かいふくのみす゛て゛\,\recovered\,
STR_11B_21A8,の\HPをかいふく!,’s\HP with Healing\Water!\,
STR_11B_21CA,は\みす゛のかへ゛!\ハ゜ーティを\みす゛のまくか゛つつみこむ!\,\used Water Wall!\A veil of water\enveloped the\party!\,
STR_11B_2203,は\おおなみて゛てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Big Wave!\,
STR_11B_2232,は\ウインク゛カッターて゛\,\attacked\,
STR_11B_224A,を\こうけ゛き!\, with\Wing Cutter!,
STR_11B_226B,は\きゅうこうかて゛\,\attacked\,
STR_11B_2280,を\こうけ゛き!\, with\Air Dive!\,
STR_11B_22A1,は\きりもみアタックて゛\,\attacked\,
STR_11B_22B8,を\こうけ゛き!\, with\Spin Attack!,
STR_11B_22D9,は\たつまきて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Twister!\,
STR_11B_2307,は\しゅくふくのまいをおと゛った!,\performed the\Blessing Dance!\,
STR_11B_2330,は\フェサ゛ーフ゛レットて゛\,\attacked\,
STR_11B_2349,を\こうけ゛き!\, with\Feather Bullet!\,
STR_11B_236A,は\フェサ゛ーハ゛ルカンて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Feather\Vulcan!\,
STR_11B_23A0,は\いやしのかせ゛!やさしいかせ゛か゛\ハ゜ーティをつつみこむ!\,\used Healing\Wind!\A gentle breeze\enveloped the\party!\,
STR_11B_23D9,の\かせ゛のよろい!\,\used Wind Armor!\An armor of wind\enveloped\,
STR_11B_23EE,を\かせ゛のよろいか゛つつみこむ!\,!,
STR_11B_2418,は\エアロホハ゛ー!ハ゜ーティか゛\し゛めんからうかひ゛あか゛る!\,\used Aero Hover!\The party\floated up!\,
STR_11B_2452,は\と゛くは゛りて゛\,\attacked\,
STR_11B_2467,を\こうけ゛き!\, with\Poison Sting!\,
STR_11B_2488,は\アースて゛て゛んきの\ちからをけしさった!\,\nullified Elec-\tric with\Ground!\,
STR_11B_24B8,は\テ゛ィスクソーサーて゛\,\attacked\,
STR_11B_24D0,を\こうけ゛き!\, with\Disk Saucer!\,
STR_11B_24F1,の\ハ゜ワーテ゛ィスク!\,\used Power Disk!\,
STR_11B_2514,の\マッハテ゛ィスク!\,\used Mach Disk!\,
STR_11B_2538,の\シールト゛テ゛ィスク!\,\used Shield Disk!\,
STR_11B_255E,の\リヘ゜アテ゛ィスク!\,\used Repair Disk!\,
STR_11B_2583,の\マルチテ゛ィスク!\,\used Multi-Disk!\,
STR_11B_25A7,の\リヒ゜ートテ゛ィスク!\,\used Repeat Disk!,
STR_11B_2645,の\ネットクッションか゛\,’s\Net Cushion\enveloped\,
STR_11B_265C,を\つつむ!\,!\,
STR_11B_267B,は\フォースハ゛スターて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Force\Buster!\,
STR_11B_26B0,は\ほきゅうかつと゛うをかいし!\,\started to\Replenish!\,
STR_11B_26D9,は\し゛ゅうりょくて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Gravity!\,
STR_11B_2718,は\,\asked\,
STR_11B_2724,に\なそ゛なそ゛をた゛した!\,\a Riddle!\,
STR_11B_274B,の\せ゛つえんコートか゛\,’s\Insulator\enveloped\,
STR_11B_2762,を\つつむ!\,!\,
STR_11B_278F,は\らくか゛きをした!\,\scribbled some-\thing!\,
STR_11B_2873,は\ハ゜ワースキャンて゛\,\attacked\,
STR_11B_288A,を\こうけ゛き!\, with\Power Scan!\,
STR_11B_28AB,は\かわらわりて゛\,\attacked\,
STR_11B_28BF,を\こうけ゛き!\, with\Brick Smash!,
STR_11B_28E0,は\こんしんのいちけ゛きて゛\,\attacked\,
STR_11B_28F9,を\こうけ゛き!\, with\Full-On Strike!\,
STR_11B_291A,は\タ゛ッシュて゛すは゛やくうこ゛いた\,\dashed quickly!\,
STR_11B_2946,は\,\teased\,
STR_11B_2952,を\からかった!\,!\,
STR_11B_2973,は\とくしゅきゅういんて゛\,\attacked\,
STR_11B_298B,を\こうけ゛き!\, with\Spec Absorb!,
STR_11B_29AA,の\エアハ゛ルーン!\,\used Air Balloon!,
STR_11B_29CD,の\しんく゛んラッハ゜!\,\used Rally Horn!\,
STR_11B_29F2,は\いねむりを はし゛めた!\,\is dozing off!\,
STR_11B_2A19,の\ねむりとり!\,\used Sleep Thief!,
STR_11B_2A3A,の\なめる!\,\licked itself!\,
STR_11B_2A59,は\,\attacked\,
STR_11B_2A65,を\か゛むしゃらに\れんそ゛くこうけ゛き!\,\repeatedly with\Berserk!\,
STR_11B_2A93,は\ころか゛って\てきせ゛んたいにたいあたり!\,\attacked all foes\with Rolling\Tackle!\,
STR_11B_2AC3,は\た゛らんとちからを\ぬいた!\,\relaxed its\muscles!\,
STR_11B_2AEC,の\かわりみのし゛ゅつ!\,\used Body Switch!\,
STR_11B_2B11,は\かれはのし゛んをつかった!\,\immersed itself\in Razor Leaves!\,
STR_11B_2B37,の\ライフハ゛ースト!\,\used Life Burst!\,
STR_11B_2B5B,の\タ゛イヤのよろい!\,\used Diamond\Armor!\,
STR_11B_2B7F,は\ふんかて゛\,\attacked\,
STR_11B_2B91,を\こうけ゛き!\, with\Eruption!\,
STR_11B_2BB2,の\ヒットハ゛リア!\,\used Hit Barrier!\It enveloped\,
STR_11B_2BC7,を\ハ゛リアか゛つつみこむ!\, with\a barrier!\,
STR_11B_2BEE,は\きゅうしょつ゛きて゛\,\attacked\,
STR_11B_2C05,を\こうけ゛き!\, with\Vital Pierce!\,
STR_11B_2C26,は\みた゛れつ゛きて゛\,\attacked\,
STR_11B_2C3C,を\れんそ゛くこうけ゛き!\,\repeatedly with\Wild Thrust!\,
STR_11B_2C62,は\しゃほ゛んフ゛レスて゛\,\attacked\,
STR_11B_2C7A,を\こうけ゛き!\, with\Bubble Press!\,
STR_11B_2C9B,は\メカ゛しゃほ゛んて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Mega Bubble!,
STR_11B_2CCF,は\し゛ょうかのみす゛て゛\,\purified\,
STR_11B_2CE7,を\きよめた!\, with\Purifying Water!\,
STR_11B_2D07,は\ウロコカッターて゛\,\attacked\,
STR_11B_2D1D,を\こうけ゛き!\, with\Scale Cutter!\,
STR_11B_2D3C,は\は゛くはつた゛まて゛\てきせ゛んたいを\こうけ゛き!\,\attacked all foes\with Bomb Ball!\,
STR_11B_2D71,は\ねんえきて゛\,\attacked\,
STR_11B_2D84,を\こうけ゛き!\, with\Slime!\,
STR_11B_2DA5,は\ようかいえきて゛\,\attacked\,
STR_11B_2DBA,を\こうけ゛き!\, with\Acid!\,
STR_11B_2DDB,は\かえんほうしゃて゛\,\attacked\,
STR_11B_2DF1,を\こうけ゛き!\, with\Flamethrower!\,
STR_11B_2E12,の\けいかいしょく!\,\used Warning\Mark!\,
STR_11B_2E35,の\あわのまく!\,\used Bubble Veil!\It enveloped\,
STR_11B_2E48,を\あわのまくか゛つつみこむ!\, with\a veil of foam!\,"(Note: veil of bubbles would be better here, but foam makes it fit under 17 characters. Could be changed if vwf is implemented.)"
STR_11B_2E70,は\こうけ゛きしょくて゛\ハ゜ワーアッフ゜!\,\powered up with\Offense Mark!\,
STR_11B_2E9F,は\こうあつすいりゅうて゛\,\attacked\,
STR_11B_2EB7,を\こうけ゛き!\, with\Hydro Pressure!\,
STR_11B_2ED8,の\た゛いすいりゅう!\,\used Torrent!\,
STR_11B_2EFC,は\はかいねんは゜て゛\,\attacked\,
STR_11B_2F12,を\こうけ゛き!\, with\Mind Break!\,
STR_11B_2F31,は\からて゛みをまもった!\,\protected with\Shell Guard!\,
STR_11B_2F57,は\サイコフ゛ラストて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Psycho-\Blast!\,
STR_11B_2F8B,は\こうあつて゛んりゅうて゛\,\attacked\,
STR_11B_2FA4,を\こうけ゛き!\, with\High Voltage!\,
STR_11B_2FC5,は\とっしんて゛\,\attacked\,
STR_11B_2FD8,を\こうけ゛き!\, with\Rush!\,
STR_11B_2FF9,は\き゛ょらいタックルて゛\,\attacked\,
STR_11B_3011,を\こうけ゛き!\, with\Torpedo Tackle!\,
STR_11B_3032,は\おんそくのつは゛さて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Sonic Wing!\,
STR_11B_3067,は\きゅうせんかいて゛\すは゛やくうこ゛いた!\,\moved swiftly\with Rapid Spin!,
STR_11B_3097,は\ふかいなはおとをたてて\,\attacked\,
STR_11B_30AF,を\こうけ゛き!\, with\Harsh Noise!,
STR_11B_30D0,は\みた゛れかみつきて゛\,\attacked\,
STR_11B_30E7,を\れんそ゛くこうけ゛き!\, with\Wild Bite!\,
STR_11B_310D,は\きょたいおとして゛\,\attacked\,
STR_11B_3123,を\こうけ゛き!\, with\Body Blow!\,
STR_11B_3142,は\くうきせいし゛ょうて゛\,\purified\,
STR_11B_315A,を\きよめた!\, with\Fresh Air!\,
STR_11B_317A,は\ハ゛ス゛ーカて゛\,\attacked\,
STR_11B_318F,を\こうけ゛き!\, with\Bazooka!\,
STR_11B_31B0,は\ファイヤストームて゛\てきせ゛んたいをこうけ゛き!\,\attacked all foes\with Firestorm!\,
STR_11B_31E4,は\フ゛ースターて゛ハ゜ワーアッフ゜!\,\powered up with\Booster!\,
STR_11B_3210,は\フ゜リス゛ムライトて゛\,\illuminated\,
STR_11B_3228,を\てらした!\, with\Prism Light!,
STR_11B_3248,は\フ゛ラックホールを\よひ゛た゛した!\,\summoned a\Black Hole!\,
STR_11B_3275,の\てんそう!\,\used Transport!\,
STR_11B_3295,は\ステルスめいさいを\みにまとった!\,\put on a\Stealth Cover!\,
STR_11B_32C1,の\フィールト゛てんかん!\,\used Field\Switch!\,
STR_11B_32E7,の\ランタ゛ムテ゛ータ!\,\used Random Data!,
STR_11B_330A,は\,\bluffed\,
STR_11B_3316,に\はったりをかました!\,!\,
STR_11B_333B,は\シ゛ャミンク゛を\はっせいさせた!\,\caused a Jamming!,
STR_11B_3367,は\しんた゛ふりをした!\,\pretended to be\dead!\,(Note: unused)
STR_11B_34C8,は\たいきした。\,\waited.\,
STR_11B_3505,は\ワクチンLV1を\, used\Vaccine LV1 on\, Item lines start here.
STR_11B_351A,に\つかった!\,!\,
STR_11B_353A,は\ワクチンLV2を\, used\Vaccine LV2 on\,
STR_11B_354F,に\つかった!\,!\,
STR_11B_356F,は\ワクチンLV3を\, used\Vaccine LV3 on\,
STR_11B_3584,に\つかった!\,!\,
STR_11B_35A4,は\ワクチンLV4を\, used\Vaccine LV4 on\,
STR_11B_35B9,に\つかった!\,!\,
STR_11B_35D9,は\ワクチンLV5を\, used\Vaccine LV5 on\,
STR_11B_35EE,に\つかった!\,!\,
STR_11B_360E,は\FEワクチンを\, used\FE Vacc on\,
STR_11B_3622,に\つかった!\,!\,
STR_11B_3642,は\スティンク゛ワクチンを\, used\Sting Vacc on\,
STR_11B_365A,に\つかった!\,!\,
STR_11B_3678,は\ルカ゛ーワクチンを\, used\Ruger Vacc on\,
STR_11B_368E,に\つかった!\,!\,
STR_11B_36AE,は\タヒロワクチンを\, used\Tahiro Vacc on\,
STR_11B_36C3,に\つかった!\,!\,
STR_11B_36E3,は\シ゛ャンクワクチンを\, used\Jank Vacc on\,
STR_11B_36FA,に\つかった!\,!\,
STR_11B_371A,は\ACワクチンを\, used\AC Vaccine on\,
STR_11B_372E,に\つかった!\,!\,
STR_11B_374E,は\リヘ゜アを\, used\Repair on\,
STR_11B_3760,に\つかった!\,!\,
STR_11B_3780,は\ハイリヘ゜アを\, used\High Repair on\,
STR_11B_3794,に\つかった!\,!\,
STR_11B_37B4,は\スーハ゜ーリヘ゜アを\, used\Super Repair on\,
STR_11B_37CB,に\つかった!\,!\,
STR_11B_37EB,は\エラークリアを\, used\Error Clear on\,
STR_11B_37FF,に\つかった!\,!\,
STR_11B_381F,は\FEソ゛ーンをつかった!\, used\FE Zone!\,
STR_11B_3846,は\スティンク゛ソ゛ーンをつかった!\, used\Sting Zone!\,
STR_11B_386F,は\ルカ゛ーソ゛ーンをつかった!\, used\Ruger Zone!\,
STR_11B_3898,は\タヒロソ゛ーンをつかった!\, used\Tahiro Zone!\,
STR_11B_38C0,は\シ゛ャンクソ゛ーンをつかった!\, used\Jank Zone!\,
STR_11B_38EA,は\スキャンを\, used\Scan on\,
STR_11B_38FC,に\つかった!\,!\,
STR_11B_391C,は\ショックカ゛ート゛を\, used\Shock Guard on\,
STR_11B_3933,に\つかった!\,!\,
STR_11B_3953,は\アンチフ゛レート゛を\, used\Anti-Blade on\,
STR_11B_396A,に\つかった!\,!\,
STR_11B_398A,は\たいねつマントを\, used\Heat Cape on\,
STR_11B_399F,に\つかった!\,!\,
STR_11B_39BF,は\ほ゛うすいかこうを\, used\Water Seal on\,
STR_11B_39D5,に\つかった!\,!\,
STR_11B_39F5,は\たいて゛んスーツを\, used\Elec-Suit on\,
STR_11B_3A0B,に\つかった!\,!\,
STR_11B_3A2B,は\きあつのかへ゛を\, used\Air Wall on\,
STR_11B_3A40,に\つかった!\,!\,
STR_11B_3A5E,は\くうちゅうゆうえいを\, used\Glider on\,
STR_11B_3A75,に\つかった!\,!\,
STR_11B_3A95,は\ヒ゛シ゛ーを\, used\BG on\,
STR_11B_3AA8,に\つかった!\,!\,
STR_11B_3AC8,は\ロシ゛ックホ゛ムを\, used\Logic Bomb on\,
STR_11B_3ADE,に\つかった!\,!\,
STR_11B_3AFE,は\フリース゛を\, used\Freeze on\,
STR_11B_3B11,に\つかった!\,!\,
STR_11B_3B31,は\スリーフ゜を\, used\Sleep on\,
STR_11B_3B44,に\つかった!\,!\,
STR_11B_3B64,は\ハ゜ワーアッフ゜を\, used\Power Up on\,
STR_11B_3B7A,に\つかった!\,!\,
STR_11B_3B9A,は\ハ゜ワータ゛ウンを\, used\Power Down on\,
STR_11B_3BB0,に\つかった!\,!\,
STR_11B_3BD0,は\フ゜ロテクトを\, used\Protect on\,
STR_11B_3BE4,に\つかった!\,!\,
STR_11B_3C04,は\フ゜ロクラを\, used\Procra on\,
STR_11B_3C17,に\つかった!\,!\,
STR_11B_3C37,は\スヒ゜ート゛アッフ゜を\, used\Speed Up on\,
STR_11B_3C4F,に\つかった!\,!\,
STR_11B_3C6D,は\スヒ゜ート゛タ゛ウンを\, used\Speed Down on\,
STR_11B_3C85,に\つかった!\,!\,
STR_11B_3CA5,は\スコーフ゜を\, used\Scope on\,
STR_11B_3CB8,に\つかった!\,!\,
STR_11B_3CD8,は\センサーノイス゛を\, used\Sensor Noise on\,
STR_11B_3CEE,に\つかった!\,!\,
STR_11B_3D0E,は\リソースクリアを\, used\Resource Clear on\,
STR_11B_3D23,に\つかった!\,!\,
STR_11B_3D43,は\フルリソースを\, used\Full Resource on\,
STR_11B_3D57,に\つかった!\,!\,
STR_11B_3D77,は\クロックアッフ゜を\, used\Clock Up on\,
STR_11B_3D8D,に\つかった!\,!\,
STR_11B_3DAD,は\クロックタ゛ウンを\, used\Clock Down on\,
STR_11B_3DC3,に\つかった!\,!\,
STR_11B_3DE3,は\リスタートを\, used\Restart on\,
STR_11B_3DF6,に\つかった!\,!\,
STR_11B_3E16,は\て゛んし゛トラッフ゜を\, used\EM Trap on\,
STR_11B_3E2E,に\つかった!\,!\,
STR_11B_3E4E,は\ゆうと゛うを\, used\Guidance on\,
STR_11B_3E61,に\つかった!\,!\,
STR_11B_3E7F,は\にけ゛ることか゛て゛きた!\, was\able to flee!\,
,,,
STR_11C_19,A,A,
STR_11C_28,-,-,
STR_11C_37,\,\,
STR_11C_163,は\,\,
STR_11C_16B,シャットタ゛ウンした。\,shut down!\,
,,,
STR_121_127,Ver,Ver,
STR_121_152,EP,EP,
STR_121_171,/,/,
,,,
STR_127_2A4,0,0,(Mobile menu)
STR_127_Mobile,モーバイル,Mobile,"(In Japanese version, these are baked into the UI tilemap)"
STR_127_Money,おかね,Money,
STR_127_3A1,てもちハ゛ク゛をみたり\チッフ゜のそうひ゛をする。,See your current\Bugs.  ,
STR_127_3CE,アイテムを つかったり\かくにんしたりする。,Check or use items.   ,
STR_127_3F8,ならひ゛かえやハ゜ーティの\へんせいを おこなう。,Organize your party.      ,
STR_127_425,ハ゛ク゛リスト。みつけたり\つかまえたハ゛ク゛のリスト,Bug list. List of seen\and caught Bugs.,
STR_127_45F,ユーサ゛ーし゛ょうほうか゛\きろくされています。,View user\information.,
STR_127_480,いまはまた゛みれない,Currently\unavailable.,
STR_127_4A9,ハ゛ク゛センサー\ いま ON て゛す ,Bug Sensor is\currently ON.   ,
STR_127_4C6,ハ゛ク゛センサー\ いま OFF て゛す,Bug Sensor is\currently OFF.  ,
STR_127_4EE,メッセーシ゛スヒ゜ート゛や\ハ゛トルアニメの せってい。,Text speed and\animation settings.,
STR_127_51E,このメニューを とし゛ます。,Close the menu.,
STR_127_E19,ステータス,Stats,
STR_127_E21,チッフ゜,Chip,
STR_127_E28,わさ゛,Moves,
STR_127_E2E,とし゛る,Close,
STR_127_1872,(,(,
STR_127_18A1,+,+,
STR_127_18B8,-,-,
STR_127_18CC,),),
STR_127_18DE,(,(,
STR_127_190D,+,+,
STR_127_1924,-,-,
STR_127_1938,),),
STR_127_194A,(,(,
STR_127_1979,+,+,
STR_127_1990,-,-,
STR_127_19A4,),),
STR_127_19B6,(,(,
STR_127_19E5,+,+,
STR_127_19FC,-,-,
STR_127_1A10,),),
STR_127_1A22,(,(,
STR_127_1A51,+,+,
STR_127_1A68,-,-,
STR_127_1A7C,),),
STR_127_1C87,----------,----------,
STR_127_1CA2,--,--,
STR_127_1CB5,--,--,
STR_127_1D25,----------,----------,
STR_127_1D40,--,--,
STR_127_1D53,--,--,
STR_127_1DC3,----------,----------,
STR_127_1DDE,--,--,
STR_127_1DF1,--,--,
STR_127_1E61,----------,----------,
STR_127_1E7C,--,--,
STR_127_1E8F,--,--,
STR_127_2077,X,X,
STR_127_2098,O,O,
STR_127_20B9,X,X,
STR_127_20DA,O,O,
STR_127_20FB,X,X,
STR_127_211C,O,O,
STR_127_213D,X,X,
STR_127_215E,O,O,
STR_127_217F,X,X,
STR_127_21A0,O,O,
STR_127_21C1,X,X,
STR_127_21E2,O,O,
STR_127_2203,X,X,
STR_127_2224,O,O,
STR_127_2245,X,X,
STR_127_2266,O,O,
STR_127_2540,-,-,
STR_127_2563,+,+,
STR_127_25AA,-,-,
STR_127_25CD,+,+,
STR_127_2614,-,-,
STR_127_2637,+,+,
STR_127_267E,-,-,
STR_127_26A1,+,+,
STR_127_26E8,-,-,
STR_127_270B,+,+,
STR_127_2752,-,-,
STR_127_2775,+,+,
STR_127_28D6,そうひ゛,Equip,
STR_127_28DD,はす゛す,Take,
STR_127_28E4,やめる,Back,
STR_127_2C16,チッフ゜をもちきれない,Can't hold this Chip.,
STR_127_3069,----------,----------,
STR_127_3084,--,--,
STR_127_3097,--,--,
STR_127_3107,----------,----------,
STR_127_3122,--,--,
STR_127_3135,--,--,
STR_127_31A5,----------,----------,
STR_127_31C0,--,--,
STR_127_31D3,--,--,
STR_127_3243,----------,----------,
STR_127_325E,--,--,
STR_127_3271,--,--,
STR_127_33C0,メーカー/,Maker/,
STR_127_33EC,      ,      ,
STR_127_3403,いりょく/,Power/,
STR_127_39F7,に\,に\,
STR_127_3A07,をつかった!,used!,
STR_127_3A82,そのアイテムはいまつかえません!,That item can't be used right now!,
STR_127_3CD5,いれかえ,Swap,
STR_127_3CDC,たいれつ,Row,
STR_127_3CE3,はす゛す,Remove,
STR_127_3CEA,ステータス,Stats,
STR_127_3CF2,やめる,Exit,
STR_127_4063,せ゛んれつ,Front,
STR_127_406B,ちゅうれつ,Middle,
STR_127_4073,こうれつ,Back,
STR_127_4203,と゛のハ゛ク゛といれかえますか?,Move the Bug where?,
STR_127_4B15,B,B,
STR_127_4B2A,A,A,
STR_127_4B34,S,S,
STR_127_4C20,ON ,ON ,
STR_127_4C2C,OFF,OFF,
STR_127_4C4B,はやい,Fast,
STR_127_4C62,ふつう,Medium,
STR_127_4C79,おそい,Slow,
STR_127_50AA,FE,FE,
STR_127_50C0,スティンク゛,Sting,
STR_127_50DA,タヒロ,Tahiro,
STR_127_50F1,ルカ゛ー,Ruger,
STR_127_50FE,シ゛ャンク,Jank,
,,,
STR_129_E0,ネットのせかいは\おもしろいらしいそ゛。,ネットのせかいは\おもしろいらしいそ゛。,
STR_129_127,ほ゛くは3にんめ,ほ゛くは3にんめ,
STR_129_15E,ほ゛くは4にんめ,ほ゛くは4にんめ,
STR_129_195,ほ゛くは5にんめ,ほ゛くは5にんめ,
STR_129_1CC,ほ゛くは6にんめ,ほ゛くは6にんめ,
STR_129_203,ほ゛くは7にんめ,ほ゛くは7にんめ,
STR_129_23A,ほ゛くは8にんめ,ほ゛くは8にんめ,
,,,
STR_12A_B7,   ・* つうしんまち *・,   ・* つうしんまち *・,
STR_12A_DA,   *・ つうしんまち ・*,   *・ つうしんまち ・*,
,,,
STR_19F_267,ここからさきは\いけないようた゛・・・,ここからさきは\いけないようた゛・・・,
